"ID","Description","NES","p.adjust","ENTREZID","SYMBOL"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"6869","TACR1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3745","KCNB1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"7849","PAX8"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"4602","MYB"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"25924","MYRIP"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"51083","GAL"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8091","HMGA2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"222546","RFX6"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"846","CASR"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1601","DAB2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"389692","MAFA"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2867","FFAR2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1363","CPE"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"338442","HCAR2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5798","PTPRN"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"18","ABAT"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1946","EFNA5"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3670","ISL1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"358","AQP1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3569","IL6"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"116","ADCYAP1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"283849","EXOC3L1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3170","FOXA2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"29850","TRPM5"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"131177","FAM3D"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2641","GCG"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"7432","VIP"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"6833","ABCC8"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5864","RAB3A"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"4843","NOS2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"185","AGTR1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"114131","UCN3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"9463","PICK1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"415116","PIM3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"6717","SRI"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"65985","AACS"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"23236","PLCB1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"8609","KLF7"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5991","RFX3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"2850","GPR27"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"23410","SIRT3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"80024","SLC8B1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"8660","IRS2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"9024","BRSK2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"29085","PHPT1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5071","PRKN"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"1813","DRD2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"6659","SOX4"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"4856","CCN3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3553","IL1B"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"8398","PLA2G6"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"2281","FKBP1B"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"9066","SYT7"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"6616","SNAP25"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"139760","GPR119"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"1080","CFTR"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"51092","SIDT2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"26154","ABCA12"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"8864","PER2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5799","PTPRN2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"11069","RAPGEF4"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"4760","NEUROD1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"2775","GNAO1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"8938","BAIAP3"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5106","PCK2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3123","HLA-DRB1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3745","KCNB1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"25924","MYRIP"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"51083","GAL"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"222546","RFX6"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"846","CASR"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"389692","MAFA"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"2867","FFAR2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5798","PTPRN"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"18","ABAT"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"1946","EFNA5"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3670","ISL1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3569","IL6"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"116","ADCYAP1"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"3170","FOXA2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"29850","TRPM5"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"131177","FAM3D"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"2641","GCG"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"6833","ABCC8"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"5864","RAB3A"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"4843","NOS2"
"GO:0030073","insulin secretion",-1.84754785214709,0.000163756402545672,"114131","UCN3"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"572","BAD"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"7351","UCP2"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"6810","STX4"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"150","ADRA2A"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"8655","DYNLL1"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"5105","PCK1"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"3479","IGF1"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"388581","C1QTNF12"
"GO:0071333","cellular response to glucose stimulus",-1.80073039222748,0.00210771241256057,"2021","ENDOG"
